1.0.0.0.NPTD;3.1.0.0.PIGT;3.0.0.0.ZCPIN;1.0.0.0.NETD;3.0.0.0.ZVGDF;1.0.0.0.ALCD0;1.1.0.0.OIGT;1.0.0.0.OKND;1.0.0.0.AKNDV;1.3.0.0.ISRC;ISO;year
5288.7;97.7243727;94.9683542;2518.9;105.9671861;51.8360046;50.84741;581.0891;2.63673;2.305416;FIN;2007
5313.4;102.0853536;98.8297233;2575.1;104.4139815;53.193203;51.17016;594.8046;2.6779692;1.1836697;FIN;2008
5338.9;101.7461636;98.8297224;2509.8;97.0245742;56.58514570000001;45.01473;601.5223;2.9461002;-0.6565384;FIN;2009
5363.4;100.0;100.0;2494.7;100.0;55.4463658;46.05216;608.6569999999999;2.889003;-0.6223684;FIN;2010
5388.3;102.7559259;103.4168075;2534.5;101.0105903;55.3565453;47.84159;617.2542;2.8570261;-1.8599519;FIN;2011
5414.0;106.7656117;106.3210992;2556.1;98.5757731;56.49156120000001;47.70547;625.3629;2.9355787;-2.1885361;FIN;2012
5439.0;108.47968;107.8928293;2536.7;97.7725024;55.938143200000006;45.50655;631.0726;2.9893456;-2.1610582000000003;FIN;2013
5462.5;109.1737909;109.0162054;2525.7;97.3681728;55.5196455;44.67221;635.9104;3.023295;-1.0547135;FIN;2014
5480.5;109.7813059;108.78952920000002;2523.8;97.657594;55.04369770000001;44.827;640.7704;3.029418;-0.1949969;FIN;2015
46640.0;11.2788183;10.326168;20153.0;46.9935472;62.29220820000001;97.9551;1408.8970000000004;3.0;;FRA;1960
47141.0;11.6063881;10.5852291;20145.0;48.6702419;63.6116863;109.3434;1462.165;2.9657275000000003;0.5934881;FRA;1961
47999.0;12.0889213;11.127878;20129.0;51.2906864;63.593627100000006;116.5876;1519.759;2.8851057;-0.6973971999999999;FRA;1962
48840.0;12.9345639;11.8003129;20279.0;53.42454010000001;64.23159129999999;126.4799;1583.95;2.8305198;-0.9238366;FRA;1963
49357.0;13.4956154;12.1820066;20495.0;55.6557534;63.84387629999999;139.4561;1658.156;2.7783096;1.2873985;FRA;1964
49830.0;13.99245;12.502384;20558.0;57.25093100000001;63.34754010000001;147.4164;1737.263;2.7759066000000003;1.4660881;FRA;1965
50260.0;14.2631535;12.8360466;20716.0;58.90429320000001;62.4898738;158.6481;1822.969;2.767507;1.6829113000000002;FRA;1966
50669.0;14.5639536;13.1855492;20774.0;60.55883370000001;62.0772705;170.6539;1915.888;2.7721492000000003;1.5774466;FRA;1967
51053.0;14.8743448;13.7833827;20721.0;62.1832684;63.584522;180.2649;2016.4;2.7921773;1.0326306;FRA;1968
51473.0;15.7105152;14.69444;21033.0;64.7228303;62.41134449999999;194.2824;2126.667;2.7493996;2.0520455;FRA;1969
51944.0;16.4833711;15.5002378;21316.0;66.7977798;62.60521189999999;204.5906;2242.422;2.7321517;3.3639469;FRA;1970
52439.0;17.345304000000002;16.3193207;21416.0;68.77207779999999;62.7632115;218.6659;2364.279;2.7351993;0.2789727;FRA;1971
52907.0;18.3500741;17.3146879;21547.0;70.22131259999999;62.27938320000001;231.7599;2490.553;2.756909;-0.6535094;FRA;1972
53333.0;19.8706527;18.6125486;21846.0;72.59659659999998;61.91973520000001;247.833;2625.244;2.7326302000000005;1.8085157;FRA;1973
53682.0;23.1409171;21.1500195;22047.0;73.85106929999998;63.02937320000001;253.8604;2758.155;2.7525917;-1.2427001;FRA;1974
53932.0;25.9660068;23.497410100000003;21876.0;72.29583199999998;65.795511;241.3878;2872.046;2.8940322;-3.6947079;FRA;1975
54149.0;28.8565909;25.7661114;22058.0;73.9861604;65.8475473;246.7529;2983.731;2.8810516;-0.9175396;FRA;1976
54395.0;31.524451000000006;28.2197835;22254.0;75.1826872;66.2120911;245.1091;3086.245;2.8802571;-0.296258;FRA;1977
54634.0;34.2029544;30.848717800000006;22387.0;76.9409445;65.7538657;251.9713;3188.515;2.8618418;-0.8422596;FRA;1978
54873.0;37.8230666;34.0959244;22538.0;78.406256;65.1851679;259.4877;3292.462;2.8538285;-1.077655;FRA;1979
55157.0;43.1183727;38.7012859;22641.0;78.4443847;65.8638937;267.447;3397.54;2.8991371;-0.9124767;FRA;1980
55470.0;48.1213174;43.871779;22618.0;78.466974;66.0913913;264.8787;3494.129000000001;2.950021;1.4753068;FRA;1981
55805.0;54.2192641;49.1276038;22677.0;79.5269388;65.7072282;262.5188;3583.195;2.9512765;2.5381801;FRA;1982
56107.0;58.585761;53.77435379999999;22652.0;79.9289991;64.8900968;254.5695;3659.939;2.9775385;2.6888621;FRA;1983
56381.0;62.32174770000001;57.90195960000001;22536.0;80.80333309999997;63.95764250000001;252.4391;3731.128;2.9901909;3.5321934;FRA;1984
56663.0;64.9330472;61.2779303;22487.0;81.6726665;62.95891020000001;258.2639;3804.166;3.0000407000000004;3.5813881000000003;FRA;1985
56953.0;67.149455;62.83348639999999;22597.0;82.68162530000002;61.2816601;269.0698;3883.075;2.9923309;4.8833446;FRA;1986
57263.0;69.0894928;64.90001579999999;22797.0;83.6324825;60.63942370000001;282.9457;3970.158;2.9830164;5.2077507;FRA;1987
57594.0;71.1100531;66.6528454;23020.0;86.14574470000002;59.0549926;307.5267;4074.163;2.9225411;5.1652030999999985;FRA;1988
57938.0;73.10110999999998;68.98456329999999;23420.0;87.9169421;58.0276873;330.1768;4191.209;2.881341;5.3829477;FRA;1989
58256.0;74.5288868;71.1881258;23632.0;88.9561358;58.3450552;345.3942;4312.974;2.8808178;7.2698485;FRA;1990
58548.0;76.96492950000003;73.4756902;23686.0;89.0055269;58.46482750000001;343.54900000000004;4423.4079999999985;2.9239335;6.7680511;FRA;1991
58839.0;77.10504370000002;75.2124795;23537.0;90.1170123;58.28295060000001;338.4403;4521.026;2.9414169;7.6088637000000015;FRA;1992
59095.0;77.21611;76.7952982;23294.0;89.83491679999999;58.3624319;320.0362;4595.5790000000015;3.0088372000000003;6.9712512;FRA;1993
59315.0;77.4741097;78.0666561;23411.0;91.2821622;57.3433826;325.0142;4670.802;2.9876292;4.8723108;FRA;1994
59530.0;77.595475;79.46910909999998;23645.0;92.2867555;57.21658420000001;329.3349;4746.562;2.9734469;5.557110099999999;FRA;1995
59742.0;78.3212723;81.04488909999998;23779.0;93.0217116;56.9822794;331.8105;4820.61;2.9777581000000004;2.3233898;FRA;1996
59955.0;78.8459967;82.0206233;23963.0;94.3510639;56.4353205;334.4277;4892.63;2.9532487;2.6034514;FRA;1997
60176.0;79.00025140000002;82.5546816;24382.0;96.2485164;55.7896036;355.8639;4978.793;2.901146;3.3144219;FRA;1998
60487.0;79.38154399999998;82.9981172;24968.0;97.4336307;56.12955110000001;383.7673;5083.23;2.8640128;3.4543486000000003;FRA;1999
60903.0;81.2175121;84.3891323;25602.0;98.7147262;55.9243564;409.2769;5201.608;2.8200596;2.0733071;FRA;2000
61348.0;82.6092417;85.7687096;25970.0;98.70095;56.0351672;418.5867;5318.51;2.8273518;2.2432931000000003;FRA;2001
61796.0;83.8238198;87.4183955;26098.0;98.5949401;56.4707226;414.7467;5422.606;2.8503232999999994;2.4543409;FRA;2002
62235.0;84.7926517;89.2528463;26105.0;98.6424281;56.59354939999999;422.70599999999996;5526.626;2.8812827000000003;0.6162479999999999;FRA;2003
62695.0;86.96938229999998;91.1647222;26141.0;100.5375655;56.09372439999999;437.4167;5637.9540000000015;2.8584363;-0.0262505;FRA;2004
63168.0;89.3627182;92.7563392;26321.0;100.9784401;56.1654069;450.0997;5753.86;2.8694748;0.3580988;FRA;2005
63609.0;92.9395941;94.3101234;26607.0;101.7007715;55.9800369;466.50800000000004;5878.124;2.8613617;0.8977246999999999;FRA;2006
64003.0;95.5230826;95.7134562;26992.0;102.2757044;55.41161870000001;492.3268;6018.319;2.8602525;2.1178886;FRA;2007
64361.0;98.9375373;98.4057435;27129.0;101.4000089;55.6776221;496.5269;6153.638000000001;2.9171268;1.8251532;FRA;2008
64692.0;98.8995905;98.4919671;26819.0;98.62607690000002;57.5447989;451.4931;6239.664000000002;3.0454115;2.742986;FRA;2009
65011.0;100.0;100.0;26846.0;100.0;57.4985934;460.8896;6330.539000000002;3.030684;-0.28220890000000004;FRA;2010
65330.0;102.5292857;102.111598;27048.0;101.2928116;57.4606776;470.4118;6426.816;3.0107585;-0.4388189;FRA;2011
65651.0;103.9636804;104.107058;27140.0;100.9785745;58.0541157;471.5;6519.894;3.0448285;-0.8393244000000001;FRA;2012
65991.0;104.2632495;105.0062468;27190.0;100.9683542;58.4164478;467.7019;6605.251;3.0670145;-0.4686019;FRA;2013
66312.0;104.7661703;105.5394253;27334.0;101.2417304;58.5135233;467.8555;6686.513000000001;3.0753408;0.0977645;FRA;2014
66581.0;104.494238;105.5790178;27391.0;101.6877708;57.95405770000001;472.647;6767.26;3.078221;-0.30340759999999994;FRA;2015
72777.683;25.4692427;24.6737708;;55.1078829;;;;;;DEU;1960
73340.128;27.1333632;25.2818816;;56.0565842;;;;;;DEU;1961
73987.94900000001;29.0881335;26.0129084;;57.4397186;;;;;;DEU;1962
74676.166;30.2354976;26.7952021;;57.93489399999999;;;;;;DEU;1963
75279.841;31.0715499;27.4197222;;60.5930287;;;;;;DEU;1964
75924.87;31.861373600000004;28.3006244;;62.443316;;;;;;DEU;1965
76561.16;32.6167342;29.2998566;;63.2104494;;;;;;DEU;1966
76912.006;32.2529413;29.825768300000004;;63.437597;;;;;;DEU;1967
77254.808;32.6522067;30.2596455;;65.9726781;;;;;;DEU;1968
77869.86200000001;34.671229;30.8512962;;69.1742603;;;;;;DEU;1969
78129.336;39.41908220000001;31.9162674;;70.915635;;;;;;DEU;1970
78272.81599999999;42.2678084;33.5794633;;71.7228003;;;;;;DEU;1971
78648.233;43.8879668;35.4333021;;73.3723987;;;;;;DEU;1972
78896.321;46.0026383;37.918235;;75.1962113;;;;;;DEU;1973
78927.072;49.0678475;40.5675153;;75.46320279999998;;;;;;DEU;1974
78633.344;51.0286003;42.9669875;;75.29352270000003;;;;;;DEU;1975
78296.911;53.049097;44.8011046;;78.4861688;;;;;;DEU;1976
78119.866;54.7498493;46.47744820000001;;80.2205927;;;;;;DEU;1977
78051.907;56.9810494;47.7396363;;81.31652779999997;;;;;;DEU;1978
78086.41900000001;60.4592296;49.6592141;;82.80545959999998;;;;;;DEU;1979
78248.562;64.9792456;52.3610856;;82.2480144;;;;;;DEU;1980
78367.832;68.17189559999998;55.6874772;;81.913713;;;;;;DEU;1981
78293.329;70.20260520000001;58.58656559999999;;81.41935529999998;;;;;;DEU;1982
78088.35;71.87740670000002;60.5390128;;82.58524940000002;;;;;;DEU;1983
77818.891;73.8036639;61.99184399999999;;83.92527170000002;;;;;;DEU;1984
77645.168;74.9162237;63.2671799;;84.63108050000002;;;;;;DEU;1985
77680.712;76.07742009999998;63.17514540000001;;85.02586240000002;;;;;;DEU;1986
77800.136;77.0723613;63.3394928;;84.95220069999998;;;;;;DEU;1987
78104.678;78.2380495;64.154656;;86.74929559999998;;;;;;DEU;1988
78711.033;80.3014503;65.929608;;88.42004449999997;;;;;;DEU;1989
79392.43;83.7028853;67.711134;;90.507734;;;;;;DEU;1990
79973.0;87.7640495;70.189493;38871.0;92.6720047;59.249794;489.4186;6342.0;2.8620552000000004;;DEU;1991
80500.0;91.2811401;73.7482667;38360.0;93.9943765;60.0807206;511.3536;6534.4;2.8931015;5.0031253;DEU;1992
80946.0;93.8951911;77.0220303;37863.0;92.8452459;60.0075785;488.1461;6691.51;2.9919633;3.136819;DEU;1993
81147.0;95.0624414;79.11723909999998;37879.0;94.0797674;59.121707;505.5972;6856.25;2.9938297;3.0752186000000004;DEU;1994
81308.0;96.171051;80.4806653;38042.0;94.3955032;59.3011143;504.6277;7010.91;3.0150876;3.0954517000000004;DEU;1995
81466.0;95.8238374;81.64381429999997;38057.0;94.3467348;59.1104139;502.4463;7153.23;3.0512439;2.5959678;DEU;1996
81510.0;95.7110699;83.1998149;38040.0;95.2995379;58.2465626;505.0518;7288.48;3.0544551;2.1743209;DEU;1997
81446.0;95.1280215;83.97781529999997;38495.0;95.7630031;57.9338478;525.3508;7432.75;3.0532688;3.2265709;DEU;1998
81422.0;94.2382412;84.45539959999998;39120.0;95.8414471;58.2404406;547.8919;7586.11;3.0584032000000003;2.3250518;DEU;1999
81457.0;94.842754;85.6801724;39971.0;96.5920938;59.0482361;559.3441;7736.77;3.0313789;3.4349676;DEU;2000
81517.0;94.52676540000002;87.37482659999998;39859.0;97.7486161;58.28690699999999;544.6804;7858.15;3.0275379;2.127594;DEU;2001
81578.0;94.0912164;88.5995994;39666.0;97.4279529;58.0363718;511.5354;7935.18;3.0632949000000003;2.0021125;DEU;2002
81549.0;93.3665576;89.52395609999998;39237.0;97.0314851;58.05814590000001;503.23400000000004;7995.9;3.1089184;0.8314349;DEU;2003
81456.0;93.8090918;91.018333;39362.0;97.735806;57.11225329999999;501.0526;8048.38;3.0925249;1.0241455;DEU;2004
81337.0;93.9663454;92.4356801;39311.0;98.2572377;56.59600579999999;505.5366;8098.64;3.089535;1.0922197;DEU;2005
81173.0;94.5512752;93.8915421;39595.0;101.1626688;55.27858120000001;543.5897;8178.42;3.0053292000000003;1.7708238;DEU;2006
80992.0;96.8600621;96.0406716;40272.0;102.7017484;54.1937326;563.2222;8266.11;2.9495363;2.3676303;DEU;2007
80764.0;98.3363257;98.567247;40838.0;102.4176972;55.1653639;572.1295;8350.3;2.951179;2.6172918;DEU;2008
80483.0;98.991058;98.875366;40903.0;96.3911825;57.7323995;518.019;8371.45;3.137396;1.1541528;DEU;2009
80284.0;100.0;100.0;41048.0;100.0;56.67909640000001;545.3469;8414.02;3.0268587000000005;-0.8317795;DEU;2010
80275.0;101.9554389;102.075173;41544.0;102.8175425;56.242339;585.6419999999999;8489.33;2.9386347;-0.3719101;DEU;2011
80426.0;103.8969492;104.1253438;42019.0;102.2401185;57.2893952;584.3089;8554.85;2.9489426;-0.8048679;DEU;2012
80646.0;105.5565702;105.692141;42350.0;101.9561713;57.4690301;576.7952;8606.04;2.9539382;-1.1498881;DEU;2013
80983.0;107.21257620000002;106.65055420000002;42721.0;103.3837651;57.27833149999999;595.4582;8668.78;2.9106902000000003;-0.6872809;DEU;2014
81687.0;108.8195304;106.900575;43122.0;104.287647;57.4152096;605.941;8733.55;2.8822931;-0.5430583000000001;DEU;2015
50199.7;2.9517973;4.102463899999999;20928.82;48.9565061;67.52215759999999;117.9788;1296.603;3.0;;ITA;1960
50536.35;3.0579924;4.1370808;20970.934;52.0165208;64.8912536;130.95600000000002;1363.9620000000002;2.9095046;-0.6983676;ITA;1961
50879.45;3.1794282000000003;4.3857578;20749.758;54.8662037;64.63087220000001;144.1251;1439.6470000000004;2.8705353;-1.8719003;ITA;1962
51252.0;3.381234;4.7068477999999985;20426.916;57.70643070000001;66.0802648;149.6473;1514.865;2.8437225;-3.9193071;ITA;1963
51675.35;3.6376232;4.9834303;20336.06;59.0770818;66.5698988;152.0058;1588.167;2.8677769;-1.4123485;ITA;1964
52112.35;3.6638946;5.2158586;19990.682;61.440307;65.48298489999999;153.2008;1657.43;2.8611142000000003;-0.21328920000000004;ITA;1965
52519.0;3.7248458;5.331013;19673.347;65.1595522;63.6754535;156.6598;1727.154;2.7947034;0.2464411;ITA;1966
52900.5;3.8213678;5.5277645;19906.964;68.4738723;62.8559983;170.8927;1807.478;2.7152133;0.0723186;ITA;1967
53235.75;3.8884548;5.5980581;19873.313;72.1623522;62.0860161;188.4546;1900.451;2.6601631;2.5502062000000003;ITA;1968
53537.95;4.1078989;5.7517151;19963.66;75.11190490000001;60.662668;207.3396;2007.522;2.6361974;1.0165678;ITA;1969
53821.85;4.519449;6.0335961;19994.557;77.92386379999998;62.0377304;218.7218;2120.052;2.625501;0.2370739;ITA;1970
54073.489;4.7854376;6.3292533;20000.877;77.67358490000002;64.54570770000001;221.53799999999998;2233.039;2.7214785;-0.1509574;ITA;1971
54381.345;4.9805666;6.6927314;19949.214;79.09140550000002;64.3923805;228.5571;2346.922;2.7655386;-1.5429031000000002;ITA;1972
54751.405;6.0029815000000015;7.412976299999999;20231.706;81.6615563;64.01024220000001;242.5159;2472.126;2.7296524;-6.3927069;ITA;1973
55110.868;7.7859767999999985;8.827326699999997;20545.999;83.15997320000002;63.2623015;247.3642;2597.241;2.729948;-5.6507052;ITA;1974
55441.001;9.207187199999998;10.3253936;20561.749;79.939911;66.4928573;230.6903;2696.614;2.9044584;-6.0079956;ITA;1975
55718.26;11.0539382;12.0520031;20769.806;83.3287054;65.0317403;229.5425;2792.446;2.8201493;-2.2617427000000005;ITA;1976
55955.41099999999;13.0840623;14.2770264;20833.608;83.5452209;65.096816;234.2981;2887.685;2.8538639;-3.2942812999999997;ITA;1977
56155.143;14.973657800000002;16.0025762;20902.726;84.6209867;64.5350196;235.324;2983.233;2.8652372;-0.9715056;ITA;1978
56317.749;17.4828535;18.3748982;21135.16;87.31200290000002;63.9823703;247.9939;3089.726;2.8112587;-3.2817729;ITA;1979
56433.883;21.8316379;22.2668343;21440.725;87.6551113;63.367753500000006;261.1917;3210.781;2.8335856;-3.1126153;ITA;1980
56501.675;26.9284605;26.2410741;21423.371;87.00809029999998;64.5184286;255.7618;3321.825;2.9153538;0.9164553;ITA;1981
56543.548;31.3013466;30.557598;21467.209;85.89647629999997;63.7320418;245.8317;3418.482;2.995518;2.0794522;ITA;1982
56564.074;35.4028105;35.041554999999995;21536.428;85.4980666;63.4931657;241.1311;3507.3390000000004;3.045211;2.5251866;ITA;1983
56576.718;38.933781;38.824695;21535.224;87.0052311;62.0314142;247.9641;3598.127;3.0326713;5.2683870000000015;ITA;1984
56593.071;42.7854861;42.3877699;21739.068;87.9854904;61.3010162;248.9259;3685.148;3.0266867000000004;5.3525519;ITA;1985
56596.155;44.8811548;44.8562416;21888.64;89.07621879999998;59.8923157;255.2584;3773.93;3.0178265;5.8722438;ITA;1986
56601.931;47.23641170000001;46.9856952;21938.598;90.6637785;59.1808892;265.122;3867.316;3.0004785;5.7180233;ITA;1987
56629.288;50.4004035;49.3623479;22174.042;92.7568402;58.2150229;281.2296;3971.62;2.9620607000000003;4.8247629000000005;ITA;1988
56671.781;53.295795700000006;52.4523477;22325.42;94.6048302;57.8729478;291.1154;4079.113;2.946401;5.4397718;ITA;1989
56719.239;57.1068003;55.8389907;22681.144;94.9073862;58.3881434;301.144;4191.076;2.9684261000000003;5.3527709;ITA;1990
56758.52099999999;60.7248489;59.3289272;23105.584;94.8655449;58.5692917;303.6504;4299.7159999999985;3.0021722;4.5758366;ITA;1991
56797.087;63.32543860000001;62.45591170000001;22937.955;95.2004528;58.1807195;298.3206;4397.441;3.0483708;8.2049057;ITA;1992
56831.821;65.8622057;65.3455811;22321.803;95.7721874;57.0875664;267.2617;4459.812;3.1176401;4.4932739;ITA;1993
56843.4;68.44570959999999;67.9932809;21954.54;97.9174208;55.1807497;266.085;4517.816;3.09401;3.1567373;ITA;1994
56844.3;71.4102459;71.5530165;21910.4;99.9848752;53.2321694;281.2746;4586.614000000001;3.0590582000000004;3.7649593;ITA;1995
56860.3;73.07617059999998;74.4201292;22044.6;100.3212673;53.7981902;288.257;4657.364000000001;3.0673877;4.4252261;ITA;1996
56890.4;74.7261073;75.9406126;22115.8;101.3920013;53.9479261;293.9381;4728.753;3.0584296;4.7163083;ITA;1997
56906.7;76.1313323;77.4253166;22341.4;102.1420214;51.6038802;305.839;4806.122;3.0531885;2.9691214;ITA;1998
56916.3;76.79636509999997;78.7132557;22585.3;102.7940065;51.6541571;319.1734;4890.333;3.056987;1.2786021;ITA;1999
56942.1;79.20838140000002;80.7107505;23028.6;104.7479378;50.9461663;340.9067;4989.058;3.0049063;1.2528897;ITA;2000
56979.8;80.9999729;82.95867840000003;23481.0;104.8670405;50.9717591;350.0175;5089.468;3.0067114;1.6658293000000002;ITA;2001
57099.5;83.2546605;85.0038779;23875.4;103.6443766;51.2776564;363.5115;5195.997;3.0618701;0.3692407;ITA;2002
57412.6;84.55797840000002;87.2756538;24226.2;102.6784757;51.8596007;361.2405;5294.029;3.1153189;-0.7047045999999999;ITA;2003
57844.8;87.0194466;89.20159759999999;24373.3;103.1223303;51.80288970000001;367.0809;5392.024;3.1284488;-0.3161328;ITA;2004
58190.6;89.4634698;90.9725106;24510.8;103.2089607;51.9796423;372.7722;5490.571;3.1597836;0.1872495;ITA;2005
58428.4;91.9692815;92.8746038;24994.4;103.2308869;52.1290415;382.2428;5593.033;3.1621272;0.3817513;ITA;2006
58787.4;94.5667308;94.5739686;25303.6;103.4110196;51.86964310000001;388.061;5695.7930000000015;3.1730389;1.9962371;ITA;2007
59241.9;97.2807247;97.7401468;25359.7;102.0863607;52.7076381;375.8158;5781.72;3.2521941;1.3781844;ITA;2008
59578.3;98.113451;98.4974063;24941.8;98.0718991;54.0841205;339.1846;5827.965;3.460979;1.8004162;ITA;2009
59829.6;100.0;100.0;24782.8;100.0;53.83376139999999;338.5056;5870.051;3.4272532;-0.7621518;ITA;2010
60060.0;102.2042634;102.7806327;24849.7;100.3982636;53.26674570000001;333.6557;5904.6;3.4232111000000005;-1.4850092;ITA;2011
60339.1;103.6077627;105.9065652;24782.6;98.2345859;53.2478316;301.1584;5905.382;3.5288565000000003;-2.0036967;ITA;2012
60646.4;103.3217631;107.1986183;24338.8;98.0200627;53.0898762;281.7469;5887.158;3.5839495;-0.8836231;ITA;2013
60789.1;103.6373214;107.4570178;24357.3;98.0466771;52.72032660000001;275.4936;5862.834;3.5693036;-0.034295099999999995;ITA;2014
60730.6;104.9154151;107.4987009;24516.2;98.5414285;52.70111770000001;280.3421;5843.183000000001;3.5298668;-0.1743907;ITA;2015
93673.615;39.5128273;18.6679079;47643.799000000006;;;13032.1;195466.8;3.0;;JPN;1960
94560.845;42.6782951;19.6768429;48309.695;;;16044.0;204368.3;2.8042298;;JPN;1961
95458.881;42.6623408;21.009605;48932.63;;;18387.5;214355.9;2.7084395;;JPN;1962
96389.953;42.7031474;22.6192017;49351.501;;;20617.0;225088.1;2.6143131;;JPN;1963
97379.848;43.62763820000001;23.4873598;49995.916;;;23827.3;236779.9;2.4734385;;JPN;1964
98447.002;43.3632959;25.0360067;50801.436;;;25048.7;247919.1;2.4507684;;JPN;1965
99595.128;45.0280546;26.3077186;51843.241;;;28510.3;261003.9;2.3402751;;JPN;1966
100820.021;47.22248270000001;27.3542075;52842.086;;;33595.0;277362.6;2.2388066;;JPN;1967
102120.482;48.2631474;28.8230273;53722.787;;;40415.6;297878.8;2.1485403;;JPN;1968
103491.93;49.5954014;30.3341203;54130.917;;;48002.4;322804.5;2.0797309;;JPN;1969
104925.645;51.7600809;32.6190394;54710.891;;;55868.5;352673.5;2.0603186;1.0684425;JPN;1970
106425.269;52.4579236;34.7267312;55096.84400000001;;;58499.2;382405.4;2.1400806;-0.4141544;JPN;1971
107977.039;54.3545056;36.4329579;55383.294;;;64397.5;414169.0;2.137963;-0.6448229;JPN;1972
109532.878;63.2705686;40.6483414;56634.627;;;71845.0;452577.3;2.1625221000000003;-2.4968192000000005;JPN;1973
111030.141;78.8774561;50.0827713;56396.421;;;65732.9;487158.4;2.3566333;-5.2161002;JPN;1974
112423.055;81.86786790000002;55.90401529999999;56257.72;;;65286.2;520303.7;2.4414942;-1.1491924999999998;JPN;1975
113690.108;85.8569527;61.2234279;56718.049000000006;;;67179.4;554130.9;2.500818;-2.2941706;JPN;1976
114839.12;89.9652587;66.2417416;57398.493;;;69094.0;587847.4;2.5414060000000003;-1.0288367;JPN;1977
115890.284;92.538701;69.0519973;57958.326;;;74569.6;625053.7;2.5669286;0.4645392;JPN;1978
116878.026;98.6693644;71.5611542;58554.343;;;78966.2;665270.5;2.5900509;2.1928083;JPN;1979
117827.355;107.0265128;77.1816656;58959.393;74.6643735;72.1701982;78662.0;704258.3;2.6667026000000003;2.9623341;JPN;1980
118743.18;108.3233512;80.8952178;59408.666;75.93398420000003;71.8581356;80926.4;741450.6;2.6949682;2.723395;JPN;1981
119615.624;109.32332859999998;83.2036421;59894.123;76.77010179999998;71.6468281;80889.0;776163.9;2.7289938;4.1110273;JPN;1982
120438.087;108.9205137;84.7091362;60800.712;77.2484578;71.4291559;79791.9;806847.2;2.7526258;4.487393900000002;JPN;1983
121199.799;109.3782002;86.6160955;61007.75900000001;79.3835212;69.9866739;83236.1;838143.8;2.7372106;4.0613807;JPN;1984
121894.038;109.317483;88.42268840000001;61338.433;82.869372;67.372435;90111.4;872450.7;2.6795447;4.8617609;JPN;1985
122519.652;108.211504;88.9493223;61652.02;83.6943747;66.7559595;95126.5;907601.4;2.7107589;4.7196565;JPN;1986
123083.205;107.5024993;89.0615557;61896.256;85.57296099999998;66.53732140000001;102688.2;946082.0;2.7142060000000003;3.9637361000000007;JPN;1987
123594.968;107.7355769;89.6658897;62614.893;89.3726768;65.1477164;116360.8;993542.7;2.660246;4.0637071;JPN;1988
124068.903;110.3849102;91.7033584;63537.563;91.5396299;64.3021522;127052.7;1045728.6;2.6572758;3.3577178;JPN;1989
124515.561;113.4691737;94.5264612;64597.929;93.7434319;63.72529350000001;137034.9;1103250.0;2.6554687;5.0714437000000006;JPN;1990
124940.015;115.9314055;97.5999309;65911.578;93.9281839;64.36660189999999;140511.9;1157935.2;2.697422;4.4675969;JPN;1991
125341.476;116.7795557;99.317966;66655.342;92.6632666;64.38269620000001;137379.6;1204203.5;2.7824155;2.7111801;JPN;1992
125717.524;116.0779198;100.5525339;66907.619;91.5116245;64.7242144;133686.6;1242846.2;2.8667987;1.9439023;JPN;1993
126063.174;115.0573643;101.2518346;66983.0;91.3138718;65.09044499999999;131687.9;1276602.6;2.919451;1.7693544999999995;JPN;1994
126375.466;113.7373109;101.1223345;67214.0;92.6060529;64.71011510000001;136286.3;1314043.1;2.9248692000000003;1.5808086;JPN;1995
126654.021;112.7439871;101.2604679;67281.0;94.2517336;63.76917629999999;145137.6;1357788.8;2.9313685;0.525654;JPN;1996
126902.628;113.0541563;103.030303;67765.0;93.8844219;64.5064241;142240.9;1394933.2;2.9794998;-0.573982;JPN;1997
127127.265;111.5701437;103.712337;66989.0;92.7907394;64.0760009;136571.2;1423328.4;3.0748472;0.6099015;JPN;1998
127335.858;109.4674762;103.35837;66091.0;92.7215361;63.647623;135249.1;1448784.1;3.1377453;0.9182867;JPN;1999
127533.934;108.61971640000002;102.6590693;65610.0;95.1278019;62.4270432;135937.5;1473539.1;3.1050503;1.2225241000000002;JPN;2000
127723.513;106.3661005;101.8993352;65370.0;95.2320933;61.68887660000001;133617.5;1494288.7;3.1360312;1.2234121;JPN;2001
127902.617;104.2779677;100.958301;64607.0;95.7508844;60.1194826;126788.5;1506601.9;3.1581461;1.4979451;JPN;2002
128067.794;102.5973216;100.6993007;64641.0;96.9267328;59.5115539;125809.7;1517205.5;3.1325019;1.1097715;JPN;2003
128213.632;101.8412051;100.6906674;65010.0;98.4730196;58.56190060000001;125948.0;1527037.2;3.084791;0.616822;JPN;2004
128335.767;101.6589298;100.4057671;65531.0;99.3107027;58.77981389999999;129843.1;1539427.0;3.0589594;0.5080278;JPN;2005
128432.994;102.2871881;100.656134;65989.0;100.0165258;58.51903950000001;130337.0;1550406.6;3.0376419;0.3392067;JPN;2006
128505.251;102.6775998;100.71656740000002;66512.0;101.0050648;58.03714839999999;127846.8;1557195.8;3.0012967999999995;1.186485;JPN;2007
128550.508;103.8453022;102.1065354;66411.0;99.9872936;59.34630010000001;123002.1;1557532.7;3.0351365;0.2613275;JPN;2008
128566.659;100.9288058;100.7252007;65632.0;95.557121;59.9422073;111021.6;1545146.6;3.1834277;2.7711891;JPN;2009
128551.873;100.0;100.0;65494.0;100.0;58.5041681;109252.9;1532566.3;3.0304788;1.6969203000000002;JPN;2010
